FamilyID,SNR_dB,Metric,MetricLabel,MethodA,MethodB,MedianDelta_AminusB_Raw,RawMedianCI95_Low,RawMedianCI95_High,MedianDelta_Oriented,OrientedMedianCI95_Low,OrientedMedianCI95_High,P_Wilcoxon_Raw,RankBiserial,Seeds_A_Better,Seeds_B_Better,Seeds_Tied,P_Wilcoxon_Holm15,Significant_Holm15,P_Wilcoxon_Holm375,Significant_Holm375,OmnibusSignificant_Holm25,PrimaryPairwiseSignificant
1,5,SI_NRMSE,SI-NRMSE,SCF-DAS,TR,0.249136436007836,0.24708862699657,0.2501444559695,-0.249136436007836,-0.2501444559695,-0.24708862699657,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
1,5,SI_NRMSE,SI-NRMSE,DMAS,DS-DMAS,-0.0785725105172955,-0.0829129268001125,-0.0700801130410881,0.0785725105172955,0.0700801130410881,0.0829129268001125,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
1,5,SI_NRMSE,SI-NRMSE,DMAS,TR,0.147168049829407,0.14324755098731,0.157018669275376,-0.147168049829407,-0.157018669275376,-0.14324755098731,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
1,5,SI_NRMSE,SI-NRMSE,DS-DMAS,TR,0.225972281850519,0.224119496605406,0.228583354040652,-0.225972281850519,-0.228583354040652,-0.224119496605406,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DAS,CF-DAS,0.0114613874621305,0.00492067006255653,0.0189850885795,0.0114613874621305,0.00492067006255653,0.0189850885795,0.000157296001339064,0.614117647058824,37,13,0,0.000471888004017193,1,0.00298862402544222,1,1,1
2,5,Correlation,Correlation,DAS,SCF-DAS,0.404962520338121,0.398657720557839,0.409304856002881,0.404962520338121,0.398657720557839,0.409304856002881,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DAS,DMAS,0.195400682783823,0.193254686809412,0.2009106986196,0.195400682783823,0.193254686809412,0.2009106986196,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DAS,DS-DMAS,0.35369474638754,0.349727155707742,0.356436755790618,0.35369474638754,0.349727155707742,0.356436755790618,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DAS,TR,0.001314199760451,-0.00243732847431399,0.00381994396653151,0.001314199760451,-0.00243732847431399,0.00381994396653151,0.768433166150854,-0.047843137254902,27,23,0,0.768433166150854,0,1,0,1,0
2,5,Correlation,Correlation,CF-DAS,SCF-DAS,0.393346795132065,0.384066347329452,0.402319223133925,0.393346795132065,0.384066347329452,0.402319223133925,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,CF-DAS,DMAS,0.188135333229866,0.180152642074403,0.19186350150353,0.188135333229866,0.180152642074403,0.19186350150353,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,CF-DAS,DS-DMAS,0.342168084937308,0.331998513999872,0.350871554144058,0.342168084937308,0.331998513999872,0.350871554144058,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,CF-DAS,TR,-0.010872532358763,-0.021284604658905,0.00093593735924602,-0.010872532358763,-0.021284604658905,0.00093593735924602,0.00116085256914433,-0.527843137254902,19,31,0,0.00232170513828867,1,0.0197344936754537,1,1,1
2,5,Correlation,Correlation,SCF-DAS,DMAS,-0.208211647678092,-0.214525331955279,-0.195584801864339,-0.208211647678092,-0.214525331955279,-0.195584801864339,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,SCF-DAS,DS-DMAS,-0.0500187537952595,-0.053835593747427,-0.04669635559414,-0.0500187537952595,-0.053835593747427,-0.04669635559414,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,SCF-DAS,TR,-0.406677377993356,-0.410872292130855,-0.40144964155067,-0.406677377993356,-0.410872292130855,-0.40144964155067,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DMAS,DS-DMAS,0.157028423579135,0.146453192903215,0.163636049307874,0.157028423579135,0.146453192903215,0.163636049307874,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DMAS,TR,-0.19399056264942,-0.211972116654921,-0.189552548767497,-0.19399056264942,-0.211972116654921,-0.189552548767497,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
2,5,Correlation,Correlation,DS-DMAS,TR,-0.35454094034967,-0.361742582734582,-0.350217039020604,-0.35454094034967,-0.361742582734582,-0.350217039020604,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DAS,CF-DAS,-0.513283825431813,-0.528900914807547,-0.499326415455777,-0.513283825431813,-0.528900914807547,-0.499326415455777,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DAS,SCF-DAS,-0.547717225038673,-0.558871068599011,-0.533179595617687,-0.547717225038673,-0.558871068599011,-0.533179595617687,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DAS,DMAS,-0.0958355645875025,-0.103751540011653,-0.084994154735617,-0.0958355645875025,-0.103751540011653,-0.084994154735617,8.03109090704699e-10,-0.99843137254902,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DAS,DS-DMAS,-0.527421954391557,-0.536650819101601,-0.509297189327447,-0.527421954391557,-0.536650819101601,-0.509297189327447,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DAS,TR,-0.211831588471299,-0.221274016582003,-0.199396163279337,-0.211831588471299,-0.221274016582003,-0.199396163279337,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,CF-DAS,SCF-DAS,-0.03243431976833,-0.0335726232618401,-0.0313928746978475,-0.03243431976833,-0.0335726232618401,-0.0313928746978475,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,CF-DAS,DMAS,0.423491484847144,0.398933674555718,0.433824644069644,0.423491484847144,0.398933674555718,0.433824644069644,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,CF-DAS,DS-DMAS,-0.0104888603298415,-0.01188799483569,-0.00924128502874599,-0.0104888603298415,-0.01188799483569,-0.00924128502874599,1.75693915738319e-09,-0.978039215686274,4,46,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,CF-DAS,TR,0.301620584075683,0.300168066470334,0.303946668006121,0.301620584075683,0.300168066470334,0.303946668006121,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,SCF-DAS,DMAS,0.456293300221141,0.430297182633308,0.466744531386119,0.456293300221141,0.430297182633308,0.466744531386119,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,SCF-DAS,DS-DMAS,0.021518014768704,0.020936666995243,0.0231974783217165,0.021518014768704,0.020936666995243,0.0231974783217165,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,SCF-DAS,TR,0.335631399378222,0.332818276951366,0.337066736240076,0.335631399378222,0.332818276951366,0.337066736240076,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DMAS,DS-DMAS,-0.433451218879305,-0.446297110125539,-0.409726683485473,-0.433451218879305,-0.446297110125539,-0.409726683485473,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DMAS,TR,-0.116616836969412,-0.135207446402433,-0.0999382295697855,-0.116616836969412,-0.135207446402433,-0.0999382295697855,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
3,5,SSIM,SSIM,DS-DMAS,TR,0.31229089473594,0.31040417594088,0.315219514162465,0.31229089473594,0.31040417594088,0.315219514162465,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DAS,CF-DAS,1.07343769717748,1.02227194225437,1.10286883129088,1.07343769717748,1.02227194225437,1.10286883129088,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DAS,SCF-DAS,1.81088880286666,1.78389585307774,1.85061984530066,1.81088880286666,1.78389585307774,1.85061984530066,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DAS,DMAS,1.42762014804066,1.38914877857559,1.47778206565155,1.42762014804066,1.38914877857559,1.47778206565155,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DAS,DS-DMAS,1.72841877894232,1.69601063771301,1.76057709752417,1.72841877894232,1.69601063771301,1.76057709752417,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DAS,TR,-0.15375697940881,-0.18178479080755,-0.12329616506454,-0.15375697940881,-0.18178479080755,-0.12329616506454,1.8648014196095e-09,-0.976470588235294,2,48,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,CF-DAS,SCF-DAS,0.736960752077643,0.712966455716837,0.77707946643533,0.736960752077643,0.712966455716837,0.77707946643533,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,CF-DAS,DMAS,0.367579956060062,0.346260769558923,0.376774429366486,0.367579956060062,0.346260769558923,0.376774429366486,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,CF-DAS,DS-DMAS,0.646100165879008,0.621288454893419,0.691222880608574,0.646100165879008,0.621288454893419,0.691222880608574,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,CF-DAS,TR,-1.23362178807336,-1.2611684410984,-1.19227620242418,-1.23362178807336,-1.2611684410984,-1.19227620242418,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,SCF-DAS,DMAS,-0.380939774156252,-0.397902323799578,-0.353492230744606,-0.380939774156252,-0.397902323799578,-0.353492230744606,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,SCF-DAS,DS-DMAS,-0.0882443068361975,-0.093092471217851,-0.084050602290917,-0.0882443068361975,-0.093092471217851,-0.084050602290917,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,SCF-DAS,TR,-1.97302586181592,-1.98210080007447,-1.96738161170476,-1.97302586181592,-1.98210080007447,-1.96738161170476,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
4,5,CNR,CNR,DMAS,DS-DMAS,0.298029530533359,0.267870127981749,0.310132223332703,0.298029530533359,0.267870127981749,0.310132223332703,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
