BaseSeed,OriginalSeedSubset,NoiseSeed,TargetSNR_dB,AchievedSNR_dB,Method,CMean_mps,CStd_mps,CMin_mps,CMax_mps,RhoMean_kgm3,RhoStd_kgm3,Corr_C_Rho,Raw_NRMSE,SI_NRMSE,Correlation,SSIM,CNR,SBR_dB,ScaleFactor,Signal_RMS,Background_RMS,Runtime_s,RuntimeDefinition,ReconstructionPhysicsModel,FiniteApertureTreatment
22,0,300022,5,5,DAS,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.984333518815079,0.710152249409784,0.710807971504705,0.365749185790666,2.05271916410489,17.0221709924039,31.3814681278661,0.0165692948290388,0.00233450858896794,0.0496969,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
22,0,300022,5,5,CF-DAS,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.998608749518058,0.714733180919898,0.697732811157889,0.868589891135113,1.04046400830874,25.9957533332094,351.338868363889,0.00182374738568757,9.14485904193177e-05,0.0498322,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
22,0,300022,5,5,SCF-DAS,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.999762394910552,0.943641464532683,0.328511233786515,0.905424866893173,0.346430510552203,34.9581164664226,460.574604198149,0.00068654134131501,1.22676357047384e-05,0.067973,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
22,0,300022,5,5,DMAS,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.997483119740627,0.850444584510119,0.521477169355526,0.475127684259865,0.693967603582439,21.99211372165,109.591429424346,0.00417348366917925,0.000331812721323616,0.0877281,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
22,0,300022,5,5,DS-DMAS,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.998940651439159,0.922491935280717,0.37530563914819,0.886525555759767,0.42609747560069,24.6187631297191,140.233378432199,0.00250249931559114,0.000147040107275769,2.4146234,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
22,0,300022,5,5,TR,1500.00000004967,20.0000002924253,1439.01318359375,1555.81188964844,1000.00000003311,14.9999997829899,-0.300221559989899,0.77800059361854,0.698577070855905,0.724993014226165,0.574057402612988,2.32378521654067,16.9031440163982,1.91791028835319,0.27386495672689,0.0391182360885022,28.8728964,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
